epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3290.6,0.93451,0.75938,1.27485,0.72057,0.70958,0.74,0.38289,1.69986,1.23699,2.03773,8.92e-05,8.92e-05,8.92e-05
186,3308.28,0.9177,0.73914,1.26028,0.74421,0.68309,0.7354,0.38538,1.69459,1.23301,2.04228,8.425e-05,8.425e-05,8.425e-05
187,3325.82,0.94697,0.74298,1.26615,0.73595,0.69142,0.73434,0.38364,1.69162,1.24221,2.04274,7.93e-05,7.93e-05,7.93e-05
188,3343.21,0.91124,0.72752,1.25831,0.77637,0.68475,0.73843,0.38286,1.685,1.21371,2.04086,7.435e-05,7.435e-05,7.435e-05
189,3360.98,0.91862,0.72431,1.25844,0.74596,0.69322,0.74545,0.3838,1.69479,1.22322,2.04879,6.94e-05,6.94e-05,6.94e-05
190,3378.38,0.91064,0.71942,1.25173,0.7168,0.70536,0.74106,0.38216,1.69799,1.23768,2.05222,6.445e-05,6.445e-05,6.445e-05
191,3404.56,0.81167,0.60957,1.21626,0.71811,0.71904,0.73473,0.37459,1.70565,1.23557,2.06554,5.95e-05,5.95e-05,5.95e-05
192,3421.6,0.80959,0.60228,1.22181,0.69754,0.71519,0.72814,0.379,1.71852,1.24197,2.06748,5.455e-05,5.455e-05,5.455e-05
193,3438.81,0.79888,0.58962,1.21433,0.69606,0.70908,0.72289,0.37508,1.70917,1.23591,2.06581,4.96e-05,4.96e-05,4.96e-05
194,3455.81,0.78462,0.58659,1.19828,0.70071,0.69896,0.72527,0.37828,1.72768,1.23356,2.08658,4.465e-05,4.465e-05,4.465e-05
195,3472.8,0.7816,0.58165,1.20295,0.68273,0.73219,0.7275,0.37832,1.72788,1.23744,2.09219,3.97e-05,3.97e-05,3.97e-05
196,3489.8,0.77458,0.58424,1.20042,0.73421,0.67179,0.73238,0.37911,1.7199,1.24124,2.08942,3.475e-05,3.475e-05,3.475e-05
197,3506.76,0.78163,0.58361,1.1977,0.74746,0.70327,0.74254,0.37703,1.71762,1.24274,2.0801,2.98e-05,2.98e-05,2.98e-05
198,3523.73,0.77914,0.58222,1.19762,0.73725,0.68198,0.73109,0.37685,1.72122,1.24647,2.08297,2.485e-05,2.485e-05,2.485e-05
199,3540.74,0.77561,0.58422,1.2012,0.72389,0.69592,0.73485,0.37768,1.71571,1.24633,2.08067,1.99e-05,1.99e-05,1.99e-05
200,3557.84,0.7797,0.56786,1.19835,0.68467,0.74596,0.73678,0.37677,1.72175,1.24684,2.09059,1.495e-05,1.495e-05,1.495e-05
